person_id,item_id,item_type,item_score,gender
174,568,text_vocab,0.581199878,FEMALE
174,4126,dictation,0.270379315,FEMALE
174,4127,ctest,0.534883721,FEMALE
175,4128,ctest,0.9999999,FEMALE
175,4129,elicited_speech,0.489105044,FEMALE
175,4130,audio_vocab,0.957166214,FEMALE
175,4131,text_vocab,0.976829842,FEMALE
175,4132,ctest,0.88372093,FEMALE
175,4133,text_vocab,0.976829842,FEMALE
175,4134,elicited_speech,0.773802631,FEMALE
175,3157,audio_vocab,0.954711503,FEMALE
175,4135,dictation,0.993889516,FEMALE
175,4136,audio_vocab,0.615412091,FEMALE
175,1942,elicited_speech,0.602892357,FEMALE
175,695,audio_vocab,0.954711503,FEMALE
175,3396,text_vocab,0.919206801,FEMALE
175,4137,audio_vocab,0.954711503,FEMALE
175,1269,ctest,0.9999999,FEMALE
175,4138,text_vocab,0.97811438,FEMALE
175,4139,dictation,0.993889516,FEMALE
175,2668,elicited_speech,0.760057886,FEMALE
175,6,dictation,0.993889516,FEMALE
175,4140,audio_vocab,0.954711503,FEMALE
175,4141,ctest,0.555555556,FEMALE
175,1958,elicited_speech,0.838636105,FEMALE
175,4142,text_vocab,0.97811438,FEMALE
175,4143,ctest,0.9999999,FEMALE
175,355,dictation,0.993889516,FEMALE
175,4144,dictation,0.993889516,FEMALE
175,2662,text_vocab,0.725186382,FEMALE
175,1429,dictation,0.993889516,FEMALE
175,1261,elicited_speech,0.67819672,FEMALE
175,1920,text_vocab,0.975507821,FEMALE
175,4145,ctest,0.816326531,FEMALE
176,2895,audio_vocab,0.836678836,FEMALE
176,4146,ctest,0.452380952,FEMALE
176,2309,text_vocab,0.977657181,FEMALE
176,785,ctest,0.761904762,FEMALE
176,4147,audio_vocab,0.835751363,FEMALE
176,4148,text_vocab,0.919206801,FEMALE
176,1254,text_vocab,0.650474892,FEMALE
176,4149,dictation,0.993889516,FEMALE
176,1313,audio_vocab,0.317547404,FEMALE
176,4150,elicited_speech,0.809865882,FEMALE
176,4151,elicited_speech,0.83793889,FEMALE
176,4152,dictation,0.001528656,FEMALE
176,4153,audio_vocab,0.648335693,FEMALE
176,4154,text_vocab,0.976829842,FEMALE
176,4155,text_vocab,0.918223856,FEMALE
176,4156,text_vocab,0.977657181,FEMALE
176,4157,dictation,0.993889516,FEMALE
176,4158,ctest,0.741935484,FEMALE
176,4159,audio_vocab,0.493147948,FEMALE
176,3501,ctest,0.972222222,FEMALE
176,4160,dictation,0.993889516,FEMALE
176,4161,elicited_speech,0.787546158,FEMALE
176,4162,ctest,0.913043478,FEMALE
176,4163,dictation,1.00E-07,FEMALE
176,4164,text_vocab,0.918223856,FEMALE
176,2548,ctest,0.953488372,FEMALE
176,2997,elicited_speech,0.90107331,FEMALE
176,4165,audio_vocab,0.493147948,FEMALE
176,4166,elicited_speech,0.879492278,FEMALE
176,4167,elicited_speech,0.852716033,FEMALE
176,2710,dictation,1.00E-07,FEMALE
177,4168,dictation,0.993889516,MALE
177,4169,audio_vocab,0.52803734,MALE
177,1229,ctest,0.9999999,MALE
177,419,dictation,0.993889516,MALE
177,4170,text_vocab,0.800231548,MALE
177,4171,text_vocab,0.903615575,MALE
177,4172,ctest,0.705882353,MALE
177,4173,elicited_speech,0.815493755,MALE
177,4174,dictation,0.993889516,MALE
177,1962,elicited_speech,0.83824886,MALE
177,4175,audio_vocab,0.835751363,MALE
177,4176,ctest,0.896551724,MALE
177,2351,ctest,0.8,MALE
177,4177,audio_vocab,0.493147948,MALE
177,4178,text_vocab,0.97811438,MALE
177,2352,ctest,0.736842105,MALE
177,3245,audio_vocab,0.957166214,MALE
177,3761,elicited_speech,0.985043258,MALE
177,3628,elicited_speech,0.886762344,MALE
177,4179,ctest,0.708333333,MALE
177,4180,audio_vocab,0.733895509,MALE
177,867,dictation,0.993889516,MALE
177,4181,text_vocab,0.977657181,MALE
177,383,dictation,0.993889516,MALE
177,4182,text_vocab,0.75321475,MALE
177,4183,text_vocab,0.975507821,MALE
177,2603,audio_vocab,0.836678836,MALE
177,3221,elicited_speech,0.908137309,MALE
177,1545,elicited_speech,0.837134683,MALE
177,2764,text_vocab,0.66338486,MALE
177,4184,dictation,0.993889516,MALE
178,598,dictation,1.00E-07,FEMALE
178,1455,audio_vocab,0.733895509,FEMALE
178,4185,elicited_speech,0.85292883,FEMALE
178,4186,ctest,0.655172414,FEMALE
178,4187,ctest,0.76,FEMALE
178,2199,ctest,0.848484848,FEMALE
178,4188,elicited_speech,0.713594561,FEMALE
178,4189,text_vocab,0.619983946,FEMALE
178,3122,text_vocab,0.97826087,FEMALE
178,4190,ctest,0.827586207,FEMALE
178,4191,elicited_speech,0.838006107,FEMALE
178,1227,ctest,0.681818182,FEMALE
178,100,dictation,0.000446,FEMALE
178,4192,audio_vocab,0.52803734,FEMALE
178,4193,dictation,1.00E-07,FEMALE
178,4194,dictation,0.67906082,FEMALE
178,1240,text_vocab,0.918928584,FEMALE
178,4195,text_vocab,0.01,FEMALE
178,4196,audio_vocab,0.317547404,FEMALE
178,109,text_vocab,0.345913806,FEMALE
178,2775,audio_vocab,0.01,FEMALE
178,2848,dictation,0.3220212,FEMALE
178,4197,ctest,0.744680851,FEMALE
178,4198,elicited_speech,0.759581675,FEMALE
178,3168,elicited_speech,0.850225181,FEMALE
178,6,dictation,0.993889516,FEMALE
178,4199,dictation,0.993889516,FEMALE
178,4200,text_vocab,0.918928584,FEMALE
178,4201,audio_vocab,0.52803734,FEMALE
178,4202,audio_vocab,0.493147948,FEMALE
178,4203,elicited_speech,0.777796784,FEMALE
179,4204,audio_vocab,0.648335693,MALE
179,1217,text_vocab,0.914637651,MALE
179,4205,elicited_speech,0.739848937,MALE
179,1276,dictation,1.00E-07,MALE
179,4206,audio_vocab,0.824165656,MALE
179,4207,elicited_speech,0.635523225,MALE
179,4208,dictation,0.993889516,MALE
179,4209,ctest,0.244897959,MALE
179,2706,elicited_speech,0.760672795,MALE
179,4210,text_vocab,0.918223856,MALE
179,4211,text_vocab,0.875427008,MALE
179,4212,text_vocab,0.725186382,MALE
179,4213,audio_vocab,0.52803734,MALE
179,4214,ctest,0.642857143,MALE
179,4215,text_vocab,0.8649801,MALE
179,3616,ctest,0.666666667,MALE
179,4216,ctest,0.7,MALE
179,269,audio_vocab,0.096865041,MALE
179,2212,elicited_speech,0.811802519,MALE
179,4217,audio_vocab,0.156203758,MALE
179,4218,audio_vocab,0.34038456,MALE
179,1896,dictation,1.00E-07,MALE
179,2685,dictation,2.14E-05,MALE
179,100,dictation,0.993889516,MALE
179,4219,dictation,0.006758997,MALE
179,4220,text_vocab,0.626827347,MALE
179,4221,elicited_speech,0.866461096,MALE
179,4222,ctest,0.551724138,MALE
179,4223,ctest,0.509803922,MALE
180,4224,elicited_speech,1.00E-07,MALE
180,4225,elicited_speech,0.863730709,MALE
180,4226,dictation,1.00E-07,MALE
180,4227,dictation,0.993889516,MALE
180,4228,elicited_speech,0.69663753,MALE
180,88,text_vocab,0.976829842,MALE
180,1016,ctest,0.428571429,MALE
180,4229,text_vocab,0.800163496,MALE
180,1301,audio_vocab,0.52803734,MALE
180,4230,text_vocab,0.877358015,MALE
180,4231,ctest,0.964285714,MALE
180,3832,dictation,1.00E-07,MALE
180,277,elicited_speech,0.784886976,MALE
180,1995,dictation,1.00E-07,MALE
180,4232,dictation,0.841055451,MALE
180,4233,text_vocab,0.874983017,MALE
180,4234,ctest,0.5,MALE
180,4235,elicited_speech,0.756091934,MALE
180,4236,elicited_speech,0.849424876,MALE
180,4237,audio_vocab,0.957166214,MALE
180,4238,text_vocab,0.326086957,MALE
180,4239,audio_vocab,0.733895509,MALE
180,4240,audio_vocab,0.835751363,MALE
180,1788,text_vocab,0.414213429,MALE
180,3485,audio_vocab,0.835751363,MALE
180,3256,ctest,0.90625,MALE
180,2032,ctest,0.4375,MALE
180,3060,audio_vocab,0.745446777,MALE
180,362,ctest,0.5,MALE
180,1415,ctest,0.444444444,MALE
180,149,dictation,0.993889516,MALE
181,4241,elicited_speech,0.831828288,FEMALE
181,2084,elicited_speech,0.725321917,FEMALE
181,4242,dictation,0.991465268,FEMALE
181,4243,ctest,0.870967742,FEMALE
181,4244,dictation,0.134559352,FEMALE
181,2841,audio_vocab,0.824165656,FEMALE
181,4245,elicited_speech,0.801048931,FEMALE
181,150,dictation,0.993889516,FEMALE
181,4246,dictation,0.054123352,FEMALE
181,4247,ctest,0.9999999,FEMALE
181,1093,text_vocab,0.825485366,FEMALE
181,2868,dictation,0.000761,FEMALE
181,4248,text_vocab,0.676556031,FEMALE
181,4249,audio_vocab,0.824165656,FEMALE
181,4250,ctest,0.789473684,FEMALE
181,1198,text_vocab,0.903615575,FEMALE
181,3477,ctest,0.9999999,FEMALE
181,4251,text_vocab,0.53667139,FEMALE
181,583,dictation,1.00E-07,FEMALE
181,4252,audio_vocab,0.615412091,FEMALE
181,4253,audio_vocab,0.01,FEMALE
181,380,text_vocab,0.569235627,FEMALE
181,2006,dictation,0.993889516,FEMALE
181,4254,audio_vocab,0.733895509,FEMALE
181,4255,elicited_speech,0.759917109,FEMALE
181,4256,elicited_speech,0.71578263,FEMALE
181,4257,ctest,0.224137931,FEMALE
181,4258,elicited_speech,0.676429619,FEMALE
181,4259,ctest,0.294117647,FEMALE
181,226,text_vocab,0.683330435,FEMALE
181,4260,audio_vocab,0.699308165,FEMALE
182,1618,dictation,1.01E-07,FEMALE
182,4261,ctest,0.733333333,FEMALE
182,2021,text_vocab,0.703577749,FEMALE
182,4262,text_vocab,0.637189297,FEMALE
182,469,ctest,0.65,FEMALE
182,4263,elicited_speech,0.861180517,FEMALE
182,2000,text_vocab,0.825485366,FEMALE
182,1688,elicited_speech,0.929664603,FEMALE
182,4264,audio_vocab,0.957166214,FEMALE
182,4265,dictation,0.993889516,FEMALE
182,4266,audio_vocab,0.824165656,FEMALE
182,1686,text_vocab,0.742573776,FEMALE
182,4267,dictation,0.993889516,FEMALE
182,4268,dictation,0.105897207,FEMALE
182,4269,text_vocab,0.97811438,FEMALE
182,4270,ctest,0.3,FEMALE
182,3986,audio_vocab,0.493147948,FEMALE
182,4271,elicited_speech,0.823301402,FEMALE
182,392,audio_vocab,0.954711503,FEMALE
182,4272,elicited_speech,0.861947033,FEMALE
182,2376,audio_vocab,0.836678836,FEMALE
182,4273,dictation,0.993889516,FEMALE
182,4274,ctest,0.696969697,FEMALE
182,4275,elicited_speech,0.83405851,FEMALE
182,4276,ctest,0.392857143,FEMALE
182,4277,text_vocab,0.56127313,FEMALE
182,4236,elicited_speech,0.856978432,FEMALE
182,4278,ctest,0.666666667,FEMALE
182,365,dictation,1.00E-07,FEMALE
182,4279,audio_vocab,0.824165656,FEMALE
182,67,ctest,0.84,FEMALE
183,4280,dictation,5.88E-05,MALE
183,4281,elicited_speech,0.85546186,MALE
183,4282,elicited_speech,0.844433748,MALE
183,4283,ctest,0.827586207,MALE
183,4284,dictation,0.001252478,MALE
183,4285,dictation,1.00E-07,MALE
183,4286,text_vocab,0.877358015,MALE
183,4287,elicited_speech,0.802994687,MALE
183,4288,audio_vocab,0.615412091,MALE
183,836,dictation,0.048709037,MALE
183,149,dictation,0.016118667,MALE
183,4289,audio_vocab,0.648335693,MALE
183,419,dictation,0.993889516,MALE
183,4290,elicited_speech,0.831257753,MALE
183,4291,audio_vocab,0.745446777,MALE
183,2921,ctest,0.923076923,MALE
183,1170,audio_vocab,0.648335693,MALE
183,1601,ctest,0.435897436,MALE
183,4292,text_vocab,0.813894777,MALE
183,4293,text_vocab,0.760869565,MALE
183,4294,elicited_speech,0.866111753,MALE
183,4295,ctest,0.757575758,MALE
183,2290,audio_vocab,0.493147948,MALE
183,4296,elicited_speech,0.796367446,MALE
183,4297,text_vocab,0.893671072,MALE
183,976,ctest,0.6,MALE
183,4298,audio_vocab,0.317547404,MALE
183,4299,ctest,0.545454545,MALE
183,4126,dictation,0.993889516,MALE
183,4300,text_vocab,0.725186382,MALE
183,4301,text_vocab,0.01,MALE
184,4302,dictation,0.993889516,FEMALE
184,4303,dictation,0.993889516,FEMALE
184,4304,audio_vocab,0.836678836,FEMALE
184,4305,audio_vocab,0.52803734,FEMALE
184,3999,elicited_speech,0.815470929,FEMALE
184,1188,text_vocab,0.97811438,FEMALE
184,1594,elicited_speech,0.786116093,FEMALE
184,4306,audio_vocab,0.957166214,FEMALE
184,508,elicited_speech,0.771026947,FEMALE
184,467,elicited_speech,0.769797582,FEMALE
184,4307,ctest,0.9999999,FEMALE
184,4308,dictation,0.993889516,FEMALE
184,4309,elicited_speech,0.859697412,FEMALE
184,4310,ctest,0.869565217,FEMALE
184,4142,text_vocab,0.97811438,FEMALE
184,180,audio_vocab,0.52803734,FEMALE
184,583,dictation,0.000223,FEMALE
184,2264,dictation,0.012702872,FEMALE
184,4311,ctest,0.9999999,FEMALE
184,149,dictation,0.993889516,FEMALE
184,4312,text_vocab,0.915733149,FEMALE
184,1551,text_vocab,0.919206801,FEMALE
184,2260,audio_vocab,0.836678836,FEMALE
184,4313,ctest,0.9999999,FEMALE
184,2908,ctest,0.65,FEMALE
184,4314,text_vocab,0.918223856,FEMALE
184,3799,dictation,0.993889516,FEMALE
184,3447,audio_vocab,0.648335693,FEMALE
184,337,text_vocab,0.760869565,FEMALE
184,2550,elicited_speech,0.726649457,FEMALE
184,4315,ctest,0.689655172,FEMALE
185,4316,ctest,0.9999999,FEMALE
185,1959,ctest,0.903225806,FEMALE
185,4317,elicited_speech,0.750104099,FEMALE
185,1379,audio_vocab,0.954711503,FEMALE
185,150,dictation,0.993889516,FEMALE
185,4318,audio_vocab,0.836678836,FEMALE
185,4319,dictation,0.993889516,FEMALE
185,4320,elicited_speech,0.757049233,FEMALE
185,3281,text_vocab,0.910223855,FEMALE
185,2016,dictation,0.550214141,FEMALE
185,4321,dictation,0.993889516,FEMALE
185,3929,elicited_speech,0.856939587,FEMALE
185,4322,ctest,0.9999999,FEMALE
185,4323,audio_vocab,0.954711503,FEMALE
185,4324,elicited_speech,0.795596548,FEMALE
185,4325,dictation,3.82E-06,FEMALE
185,3040,text_vocab,0.976829842,FEMALE
185,1481,text_vocab,0.840872424,FEMALE
185,456,elicited_speech,0.831434998,FEMALE
185,4326,ctest,0.666666667,FEMALE
185,4327,audio_vocab,0.836678836,FEMALE
185,4328,audio_vocab,0.835751363,FEMALE
185,4329,dictation,0.094514076,FEMALE
185,506,text_vocab,0.903615575,FEMALE
185,4330,ctest,0.862068966,FEMALE
185,4331,audio_vocab,0.01,FEMALE
185,4332,elicited_speech,0.80015641,FEMALE
185,4128,ctest,0.903846154,FEMALE
185,4333,text_vocab,0.752430942,FEMALE
185,2830,dictation,0.000355,FEMALE
185,4334,text_vocab,0.975507821,FEMALE
186,419,dictation,0.993889516,MALE
186,4335,text_vocab,0.66338486,MALE
186,4336,elicited_speech,0.809705426,MALE
186,708,dictation,1.00E-07,MALE
186,4337,text_vocab,0.97811438,MALE
186,4338,elicited_speech,0.77734978,MALE
186,662,text_vocab,0.499837922,MALE
186,4339,text_vocab,0.97811438,MALE
186,1893,text_vocab,0.8649801,MALE
186,4340,ctest,0.617647059,MALE
186,4341,ctest,0.761904762,MALE
186,1151,audio_vocab,0.796528832,MALE
186,4342,ctest,0.617021277,MALE
186,3491,elicited_speech,0.74953424,MALE
186,4343,dictation,0.993889516,MALE
186,4344,audio_vocab,0.836678836,MALE
186,4345,audio_vocab,0.311246521,MALE
186,214,ctest,0.823529412,MALE
186,4346,elicited_speech,0.669285527,MALE
186,4347,dictation,0.007750256,MALE
186,4348,ctest,0.534883721,MALE
186,2146,elicited_speech,0.852925947,MALE
186,4349,text_vocab,0.8649801,MALE
186,4325,dictation,0.582441255,MALE
186,4350,audio_vocab,0.52803734,MALE
186,4351,audio_vocab,0.648335693,MALE
186,2501,ctest,0.711111111,MALE
186,4352,audio_vocab,0.824165656,MALE
186,3454,text_vocab,0.975507821,MALE
186,4353,dictation,1.00E-07,MALE
186,4354,elicited_speech,0.334236263,MALE
187,4355,ctest,0.666666667,FEMALE
187,4356,ctest,0.888888889,FEMALE
187,4357,dictation,0.993889516,FEMALE
187,4358,audio_vocab,0.954711503,FEMALE
187,4359,ctest,0.851851852,FEMALE
187,4360,dictation,0.993889516,FEMALE
187,1051,ctest,0.769230769,FEMALE
187,4361,text_vocab,0.796393532,FEMALE
187,3666,ctest,0.818181818,FEMALE
187,4362,text_vocab,0.975507821,FEMALE
187,4363,audio_vocab,0.52803734,FEMALE
187,2942,elicited_speech,0.70883213,FEMALE
187,4364,text_vocab,0.918223856,FEMALE
187,3013,audio_vocab,0.493147948,FEMALE
187,2760,elicited_speech,0.811479247,FEMALE
187,4365,elicited_speech,0.923134672,FEMALE
187,4366,dictation,0.96377006,FEMALE
187,4367,text_vocab,0.660861818,FEMALE
187,4368,elicited_speech,0.95199321,FEMALE
187,4369,audio_vocab,0.954711503,FEMALE
187,2841,audio_vocab,0.957166214,FEMALE
187,4370,audio_vocab,0.954711503,FEMALE
187,2373,text_vocab,0.97826087,FEMALE
187,4371,dictation,0.993889516,FEMALE
187,4372,ctest,0.744186047,FEMALE
187,3683,text_vocab,0.97811438,FEMALE
187,84,dictation,0.000197,FEMALE
187,3253,elicited_speech,0.83819399,FEMALE
187,4373,dictation,1.00E-07,FEMALE
187,4374,elicited_speech,0.894675229,FEMALE
187,4375,dictation,9.52E-05,FEMALE
188,4376,dictation,0.993889516,FEMALE
188,4377,dictation,0.993889516,FEMALE
188,4378,ctest,0.512195122,FEMALE
188,4379,elicited_speech,0.875732814,FEMALE
188,4380,elicited_speech,0.732465582,FEMALE
188,4381,audio_vocab,0.52803734,FEMALE
188,319,text_vocab,0.97811438,FEMALE
188,4382,elicited_speech,0.809607953,FEMALE
188,977,text_vocab,0.440974165,FEMALE
188,1587,audio_vocab,0.648335693,FEMALE
188,4383,audio_vocab,0.835751363,FEMALE
188,4384,elicited_speech,1.00E-07,FEMALE
188,595,audio_vocab,0.824165656,FEMALE
188,3006,ctest,0.318181818,FEMALE
188,4385,dictation,0.003563088,FEMALE
188,212,audio_vocab,0.733895509,FEMALE
188,2805,ctest,0.9999999,FEMALE
188,1614,ctest,0.729166667,FEMALE
188,4386,elicited_speech,0.833721496,FEMALE
188,4387,audio_vocab,0.957166214,FEMALE
188,4388,audio_vocab,0.954711503,FEMALE
188,150,dictation,0.000133,FEMALE
188,4389,ctest,0.941176471,FEMALE
188,4390,text_vocab,0.975507821,FEMALE
188,3365,elicited_speech,0.846246032,FEMALE
188,2893,dictation,4.91E-06,FEMALE
188,4391,text_vocab,0.877287487,FEMALE
188,4392,dictation,0.993889516,FEMALE
188,4393,text_vocab,0.877287487,FEMALE
188,4394,text_vocab,0.915733149,FEMALE
188,4395,ctest,0.722222222,FEMALE
189,4396,text_vocab,0.56127313,FEMALE
189,4397,dictation,5.70E-05,FEMALE
189,4398,audio_vocab,0.01,FEMALE
189,4399,elicited_speech,0.613812753,FEMALE
189,4400,elicited_speech,0.860435348,FEMALE
189,149,dictation,0.399411298,FEMALE
189,4401,ctest,0.26,FEMALE
189,1728,dictation,1.00E-07,FEMALE
189,4402,text_vocab,0.631692316,FEMALE
189,3756,text_vocab,0.34396883,FEMALE
189,2537,dictation,0.993889516,FEMALE
189,2054,ctest,0.939393939,FEMALE
189,4403,elicited_speech,0.804907451,FEMALE
189,4404,elicited_speech,0.700931678,FEMALE
189,4405,elicited_speech,0.816550263,FEMALE
189,4406,elicited_speech,0.639169805,FEMALE
189,4407,ctest,0.367346939,FEMALE
189,1771,audio_vocab,0.836678836,FEMALE
189,707,ctest,0.90625,FEMALE
189,4408,text_vocab,0.01,FEMALE
189,3668,audio_vocab,0.317547404,FEMALE
189,88,text_vocab,0.976829842,FEMALE
189,4409,dictation,2.26E-06,FEMALE
189,4410,audio_vocab,0.317547404,FEMALE
189,4411,audio_vocab,0.096865041,FEMALE
189,4412,text_vocab,0.440974165,FEMALE
189,3797,ctest,0.814814815,FEMALE
189,4413,elicited_speech,0.754680045,FEMALE
189,1441,dictation,1.00E-07,FEMALE
189,4414,ctest,0.566666667,FEMALE
189,4415,audio_vocab,0.824165656,FEMALE
189,651,dictation,0.595249974,FEMALE
190,3807,audio_vocab,0.796528832,MALE
190,4416,ctest,0.777777778,MALE
190,3877,audio_vocab,0.615412091,MALE
190,229,dictation,1.00E-07,MALE
190,467,elicited_speech,0.839761537,MALE
190,4417,text_vocab,0.818473812,MALE
190,2830,dictation,0.805745781,MALE
190,4418,dictation,0.993889516,MALE
190,2461,dictation,0.974765066,MALE
190,4419,text_vocab,0.903615575,MALE
190,669,text_vocab,0.893671072,MALE
190,48,audio_vocab,0.796528832,MALE
190,4420,text_vocab,0.874983017,MALE
190,4092,dictation,0.993889516,MALE
190,4421,elicited_speech,0.980515334,MALE
190,3934,dictation,0.834962943,MALE
190,1594,elicited_speech,0.892248733,MALE
190,4422,dictation,0.993889516,MALE
190,4423,audio_vocab,0.493147948,MALE
190,4424,audio_vocab,0.699308165,MALE
190,4425,elicited_speech,0.875173576,MALE
190,3617,ctest,0.977777778,MALE
190,1813,text_vocab,0.03115838,MALE
190,4426,elicited_speech,0.877945438,MALE
190,4427,audio_vocab,0.824165656,MALE
190,4428,ctest,0.9999999,MALE
190,4429,elicited_speech,0.934788402,MALE
190,4430,text_vocab,0.893671072,MALE
190,2908,ctest,0.925,MALE
190,4431,ctest,0.909090909,MALE
190,4432,ctest,0.9999999,MALE
191,223,elicited_speech,0.939730696,MALE
191,1952,dictation,0.038081611,MALE
191,246,ctest,0.933333333,MALE
191,4433,elicited_speech,0.835657202,MALE
191,4434,ctest,0.787878788,MALE
191,1708,audio_vocab,0.745446777,MALE
191,554,text_vocab,0.651270124,MALE
191,4435,audio_vocab,0.311246521,MALE
191,4436,audio_vocab,0.796528832,MALE
191,4437,audio_vocab,0.733895509,MALE
191,175,elicited_speech,0.67935565,MALE
191,4438,dictation,0.787243252,MALE
191,3216,dictation,0.993889516,MALE
191,4439,elicited_speech,0.869140369,MALE
191,4440,text_vocab,0.229199842,MALE
191,4441,text_vocab,0.910223855,MALE
191,4442,ctest,0.607843137,MALE
191,3904,dictation,0.993889516,MALE
191,4443,ctest,0.257142857,MALE
191,4444,elicited_speech,0.59717927,MALE
191,4445,audio_vocab,0.745446777,MALE
191,4446,text_vocab,0.903615575,MALE
191,4447,audio_vocab,0.745446777,MALE
191,1848,dictation,0.993889516,MALE
191,4448,elicited_speech,0.973317105,MALE
191,4449,dictation,0.993889516,MALE
191,759,dictation,0.993889516,MALE
191,4450,ctest,0.795918367,MALE
191,2100,text_vocab,0.796393532,MALE
191,1143,text_vocab,0.918928584,MALE
191,4451,ctest,0.513513514,MALE
192,2384,audio_vocab,0.835751363,MALE
192,4452,ctest,0.9999999,MALE
192,2389,text_vocab,0.760869565,MALE
192,4453,elicited_speech,0.531585169,MALE
192,4454,elicited_speech,0.756725849,MALE
192,4455,dictation,0.993889516,MALE
192,100,dictation,0.993889516,MALE
192,1013,dictation,0.000181,MALE
192,305,audio_vocab,0.614974594,MALE
192,4456,text_vocab,0.874983017,MALE
192,4318,audio_vocab,0.745446777,MALE
192,4457,audio_vocab,0.957166214,MALE
192,4458,elicited_speech,0.659057008,MALE
192,1627,audio_vocab,0.01,MALE
192,4459,dictation,0.038321791,MALE
192,4460,elicited_speech,0.707462639,MALE
192,649,dictation,0.000604,MALE
192,631,text_vocab,0.202494924,MALE
192,4461,ctest,0.8,MALE
192,4462,ctest,0.918918919,MALE
192,4463,elicited_speech,0.603371707,MALE
192,4464,dictation,0.00056,MALE
192,2385,elicited_speech,0.757687843,MALE
192,149,dictation,0.016118667,MALE
192,4465,text_vocab,0.918928584,MALE
192,4466,ctest,0.893617021,MALE
192,4467,audio_vocab,0.954711503,MALE
192,1959,ctest,0.612903226,MALE
192,1178,text_vocab,0.572482197,MALE
192,299,ctest,0.681818182,MALE
192,4468,text_vocab,0.833040635,MALE
193,4469,elicited_speech,0.889296892,MALE
193,4470,elicited_speech,0.836785406,MALE
193,772,text_vocab,0.01,MALE
193,2017,text_vocab,0.582105096,MALE
193,4471,elicited_speech,0.916182452,MALE
193,4472,audio_vocab,0.835751363,MALE
193,4473,text_vocab,0.238846418,MALE
193,1275,text_vocab,0.837417063,MALE
193,419,dictation,0.993889516,MALE
193,4474,ctest,0.517241379,MALE
193,4475,ctest,0.846153846,MALE
193,4476,dictation,1.32E-07,MALE
193,4477,audio_vocab,0.954711503,MALE
193,4478,elicited_speech,0.903070863,MALE
193,84,dictation,1.00E-07,MALE
193,4479,dictation,1.00E-07,MALE
193,4480,audio_vocab,0.01,MALE
193,1711,ctest,0.222222222,MALE
193,4481,elicited_speech,0.707600079,MALE
193,4482,dictation,0.993889516,MALE
193,4483,ctest,0.333333333,MALE
193,4484,audio_vocab,0.34038456,MALE
193,1881,audio_vocab,0.957166214,MALE
193,4485,audio_vocab,0.954711503,MALE
193,4486,text_vocab,0.167590622,MALE
193,4487,audio_vocab,0.311246521,MALE
193,4488,text_vocab,0.977657181,MALE
193,1082,dictation,0.019963818,MALE
193,4489,ctest,0.739130435,MALE
193,4490,ctest,0.2,MALE
193,4491,elicited_speech,0.826492164,MALE
194,1551,text_vocab,0.75321475,MALE
194,4492,dictation,0.041610831,MALE
194,2474,audio_vocab,0.493147948,MALE
194,4493,ctest,0.270833333,MALE
194,4494,elicited_speech,0.927690456,MALE
194,3041,elicited_speech,0.838741816,MALE
194,4495,audio_vocab,0.957166214,MALE
194,1795,dictation,0.993889516,MALE
194,3471,ctest,0.854545455,MALE
194,4496,ctest,0.794117647,MALE
194,522,dictation,0.993889516,MALE
194,692,dictation,0.993889516,MALE
194,282,text_vocab,0.915733149,MALE
194,4497,text_vocab,0.488760239,MALE
194,4498,elicited_speech,0.909308953,MALE
194,2096,audio_vocab,0.615412091,MALE
194,3976,ctest,0.9999999,MALE
194,4499,audio_vocab,0.52803734,MALE
194,4500,audio_vocab,0.835751363,MALE
194,4501,dictation,0.024405043,MALE
194,4502,elicited_speech,0.8811805,MALE
194,4379,elicited_speech,0.748243959,MALE
194,3270,ctest,0.807692308,MALE
194,452,elicited_speech,0.964601904,MALE
194,4503,audio_vocab,0.954711503,MALE
194,4504,elicited_speech,1.00E-07,MALE
194,4505,text_vocab,0.918223856,MALE
194,4506,text_vocab,0.893671072,MALE
194,4507,ctest,0.564102564,MALE
194,4508,audio_vocab,0.52803734,MALE
194,4509,dictation,0.993889516,MALE
194,977,text_vocab,0.664902675,MALE
195,3737,ctest,0.513513514,FEMALE
195,4510,text_vocab,0.332341575,FEMALE
195,4511,audio_vocab,0.824165656,FEMALE
195,4512,dictation,0.660903381,FEMALE
195,2662,text_vocab,0.01,FEMALE
195,2920,elicited_speech,0.835043893,FEMALE
195,4513,elicited_speech,0.863084662,FEMALE
195,4514,ctest,0.476190476,FEMALE
195,4515,dictation,1.00E-07,FEMALE
195,4516,audio_vocab,0.954711503,FEMALE
195,4517,text_vocab,0.759020323,FEMALE
195,4518,audio_vocab,0.317547404,FEMALE
195,867,dictation,1.16E-06,FEMALE
195,4519,dictation,0.993889516,FEMALE
195,873,text_vocab,0.796393532,FEMALE
195,4520,text_vocab,0.01,FEMALE
195,4521,elicited_speech,0.790290339,FEMALE
195,4522,audio_vocab,0.836678836,FEMALE
195,4523,elicited_speech,0.555247541,FEMALE
195,4524,ctest,0.020408163,FEMALE
195,4525,ctest,0.416666667,FEMALE
195,4526,audio_vocab,0.957166214,FEMALE
195,2772,dictation,1.00E-07,FEMALE
195,149,dictation,0.399411298,FEMALE
195,4527,elicited_speech,0.807850799,FEMALE
195,4528,audio_vocab,0.01,FEMALE
195,88,text_vocab,0.976829842,FEMALE
195,1860,ctest,0.689655172,FEMALE
